symbol	probe	t	pval	logFC	p_adj
440533	10025930832	-2.5212600107410035	0.0120979035353454	-0.0158797512664598	0.0169293071203551
115399	10023829654	2.5223048405199817	0.0121178464698743	0.0252476800711444	0.0169566103571894
2841	10023846208	-2.5210268970211	0.0121186801402164	-0.0269759903280753	0.0169571728379774
401048	10025918246	2.5183753747517144	0.0121245132964966	0.0136783394582455	0.0169641263192415
149684	10025925445	-2.525031647079907	0.0121292075935002	-0.0194849288648222	0.0169700899117609
58505	10025907347	2.5242925151580984	0.0121309193326333	0.0221055505144894	0.0169718803029576
3201	10025905828	-2.5186981861829785	0.0121578394410692	-0.0126691660120053	0.0170083315494408
392549	10025925938	-2.5194539713657087	0.0121666388534798	-0.0127658879760819	0.0170200354059863
164633	10025911193	2.518168100145767	0.0121803469308619	0.0138618916290476	0.0170367847966476
5506	10025906405	2.516664636377352	0.0121835456262515	0.0539502742593281	0.01704065205096
90990	10025905398	-2.5180618888570403	0.012235800282013	-0.0226776137962872	0.0171088649821113
4759	10025902784	2.5172171673155206	0.0122379166527171	0.0154483944141771	0.0171112151111924
135886	10025902203	2.517156791586587	0.0122591850953926	0.0169800436054119	0.0171397327121204
343629	10025926602	2.514945363314371	0.0122674450551732	0.0173570788196281	0.0171506706209853
153478	10023809889	2.5157655207637304	0.0122727807838987	0.0312345999040271	0.0171562984160127
51592	10025904571	-2.516076540520268	0.0122868240212546	-0.019002536424851	0.0171753184183232
1511	10025911166	2.514628893479794	0.0123195930103729	0.0130011151620425	0.0172198994181
81850	10023836008	2.5137691336625223	0.0123269738801488	0.0260109649408876	0.0172296030321406
284451	10025905913	2.513997037028683	0.0123491728895747	0.0116672819026772	0.0172594026366303
56986	10025912482	2.5139232213815075	0.0123490406328045	0.0145182889671995	0.0172594026366303
65065	10025932319	2.512397528473166	0.0123851381428916	0.0112588169767702	0.0173084365550498
79400	10025909240	2.511736325848048	0.0123973969304895	0.0131698912872118	0.0173249520218311
1911	10025907364	2.513580583276622	0.0124227327953213	0.009662555361582	0.0173591228815446
51179	10023822249	2.51296613138466	0.012439699146705	0.0141768657317752	0.0173822127452802
29774	10025908369	2.5096504962795816	0.0124421295694941	0.0273570818646188	0.0173849903774092
9142	10023820881	-2.5095947899540194	0.0124696877248369	-0.0166943204827016	0.0174222570189797
1621	10023808184	2.50928221027891	0.0124874924352464	0.020099280345677	0.0174446512147549
5225	10023818112	-2.5086725061900124	0.0124911364976577	-0.0173794743090868	0.0174491212926489
373856	10031920253	-2.510290398723965	0.0125010287032929	-0.0186560518469159	0.01746169792914
387707	10025928975	2.510622366292781	0.012518733185886	0.0172949725584569	0.0174851843523664
29063	10025928097	2.508919026100737	0.0125342776410282	0.0175599600488929	0.0175062731382302
6792	10023808116	-2.506673379320218	0.0125366911468051	-0.0085028584871358	0.0175090214487646
221710	10023805314	-2.509118996614107	0.0125397551487258	-0.015914034522371	0.0175126780289394
186	10025902719	2.507961676911891	0.0125482278870706	0.0316775963213684	0.0175238877734609
390327	10025930544	-2.512187072888012	0.0125691943497527	-0.0152095237299518	0.0175519198712463
23430	10025911758	2.507343135883319	0.0125840289233678	0.0125225077718923	0.0175713858771423
337880	10025902955	2.5072410539805268	0.0125859517003527	0.0123346989307396	0.0175731805087239
7786	10025903452	-2.5073675310562327	0.0125966595389175	-0.01942647444976	0.0175858965982613
221017	10025924113	2.506393303844805	0.0126028787271366	0.0192229976915564	0.0175939537406946
137868	10025906520	-2.5062655918260592	0.0126161788766992	-0.0161212709968214	0.017610643435563
114792	10025907731	2.50759442142473	0.0126171452636161	0.0360041501277727	0.0176113665454262
151451	10025919392	-2.507052833985608	0.012624739864828	-0.0134503994511054	0.0176200888960504
80310	10023844459	2.503761070765665	0.0126499178437446	0.0332913959944257	0.0176546019862245
285047	10025926030	2.504199881171402	0.0127191833107709	0.018455789949289	0.0177474874941239
4633	10023821547	-2.506392979598228	0.012728881551184	-0.0104152474367659	0.0177591272050333
401020	10025919589	-2.5100513079001865	0.0127322115619231	-0.0200905536711999	0.0177631422536793
59269	10025907962	2.50601859777589	0.0127690987849938	0.0152487423094226	0.0178133394990432
146433	10025904451	-2.5021097221154034	0.012770321706515	-0.0260392998993425	0.0178144128358516
114770	10025912512	2.504202590443594	0.0127812746625609	0.0182611243272488	0.0178284257366972
23549	10023827320	2.500974748005748	0.0128047782007938	0.0124503704682987	0.0178599420398828
8705	10025903353	-2.4987412174873755	0.0128604040198604	-0.0148576224641594	0.0179356176069631
147294	10025933212	-2.497688065020357	0.012893559837155	-0.0144038350967912	0.0179805811908776
343531	10025915588	2.498469067192906	0.0128959715049156	0.0140885071084877	0.017983305904327
118813	10025904819	-2.498532398938697	0.0129243624304111	-0.015118477347707	0.0180215238025024
286114	10023815804	-2.4948709741090767	0.0129615237963383	-0.0091232923899691	0.0180708686988064
83894	10023839933	2.495186933079089	0.012983555545817	0.0115428872357815	0.0181003003208295
122651	10025911540	2.4992190175582767	0.0129887562095406	0.0452505463132011	0.018106907900442
6123	10023824575	-2.4975092182219107	0.0129965802983453	-0.0184452696297413	0.0181171720533396
10761	10023842986	2.494897087311882	0.0130540374194496	0.0177400094346018	0.0181965298471979
124842	10025926569	2.4960832933000097	0.0130878105913712	0.0248339661068954	0.0182404626748886
92129	10023831331	-2.4926865639167164	0.0131052268207155	-0.0104449183975405	0.0182621438029554
388336	10031920659	-2.493924312690412	0.0131095434410245	-0.0215439534126731	0.0182668629430096
5184	10023810641	2.4906847901850577	0.0131306271234882	0.0133753611439572	0.0182949430125786
65998	10023850603	-2.4916887091300928	0.0131365312117395	-0.0158526341090213	0.018302519987129
5742	10025910221	2.49327905368622	0.0131477300974768	0.0251316086063057	0.0183169744408199
7036	10023826283	-2.490431725801434	0.0131478384510926	-0.0134987177208588	0.0183169744408199
26012	10025910104	-2.4901737112420506	0.01317744543863	-0.0390899774971795	0.0183569194180015
391362	10025929880	2.4921099560201903	0.0131907060849488	0.0133937658663879	0.0183740889753817
5565	10025913083	2.4905637049134386	0.0132092792774025	0.0399614271499917	0.0183993081566089
2107	10023824360	2.492177425301412	0.0132222109724788	0.0111032349330819	0.0184153617345307
1134	10025908891	2.4873888197777414	0.0132363936554763	0.0131710162683168	0.0184338075797592
246182	10025930550	2.4899714676368703	0.0132453478852608	0.0134763127511197	0.0184456238010723
83844	10025908869	2.489509442821753	0.0132792139747608	0.0104867869413129	0.0184914749336573
374928	10031920122	-2.486425231783432	0.0132849734277485	-0.0193699231535839	0.0184988392442824
140902	10025912609	-2.485678775488686	0.0133522381687604	-0.0125750522282042	0.0185885491855009
131076	10025927685	-2.489133416283772	0.0133729900836253	-0.0355721968676186	0.0186161197322466
387761	10025932918	2.486127261003285	0.0133945169059354	0.0157317172528826	0.0186454257589178
144347	10025911157	2.4813195695153225	0.0134421256471177	0.039848529727368	0.0187103719142021
256764	10023817351	-2.484479474314238	0.0134523201222735	-0.0203431910568666	0.0187238983169591
440037	10023828762	-2.479689357878301	0.0135938592800736	-0.013309952675486	0.0189162105895313
286068	10025918791	2.479491712077896	0.0136176066415147	0.0143932366613252	0.0189465708727224
126306	10025902564	2.477087332157024	0.0136220243706995	0.0115750156862009	0.0189520460907831
127391	10025914391	-2.4794932560594254	0.0136457735817413	-0.0140794365217125	0.0189830707710298
84895	10023830235	2.47758760174742	0.0136673655492696	0.0133591676400947	0.0190104149707972
5551	10025903127	2.476765612998281	0.0136747379024179	0.0167371369692685	0.0190193224561638
115704	10025909095	-2.479938801439414	0.0136803717575636	-0.0211392790214238	0.0190264845319938
140685	10023847879	2.477127643761311	0.0136871230313389	0.0116159409806092	0.0190352001370553
883	10025903167	-2.475420824792033	0.0136926888817681	-0.0126247845608321	0.0190409183019737
152138	10025915432	-2.479789720919995	0.0137035830878021	-0.0220985982178158	0.019055393078762
3352	10025905754	2.476213019455085	0.0137138137783698	0.0292048038304294	0.019068944218003
4033	10023808928	-2.474724151722453	0.0137501046806303	-0.0154150480378056	0.01911737618063
55998	10023836996	-2.475101703673649	0.0137741880316611	-0.0131516971630523	0.01914950470318
399990	10031920203	-2.477382472508708	0.0137901961113593	-0.0091693759159153	0.0191690460490549
2713	10025921319	-2.4738684331725844	0.0137897182057373	-0.0169527772933819	0.0191690460490549
55012	10023809627	-2.476756269048479	0.0137949384505004	-0.0165982660564783	0.0191744533211448
55716	10023810253	2.47239995155765	0.0137950623944896	0.0127987641423135	0.0191744533211448
3191	10025911782	2.4763496907809133	0.0138077375988934	0.0269943072681528	0.0191913921264122
153918	10023808257	-2.4731343846602813	0.013844432670259	-0.0150958696864495	0.0192403522250133
6651	10025911981	2.4716194858316345	0.0138772374881078	0.0126331862468132	0.0192836058393453
219477	10025932125	2.469787992305788	0.0138775195994555	0.0130754187645099	0.0192836058393453
26254	10025902913	2.47051140904479	0.0138792213545166	0.0108987493553336	0.0192852882947898
283665	10025917977	-2.4729979883139763	0.0138960897766098	-0.0175441807728169	0.0193066782125508
25917	10025913343	2.4725478305317323	0.0139036115394488	0.0125856775220176	0.0193164454168129
284835	10025928026	2.468770113802365	0.0139173857535251	0.0293908045388169	0.019334898224463
55849	10025906309	-2.4708605462816764	0.0139418338390929	-0.0223054860006163	0.0193674930400187
143153	10025902601	-2.470428013538251	0.0139672159597834	-0.0134643599332442	0.0193979508149876
127545	10023832943	2.470027338140873	0.0139869670757082	0.0174480788949825	0.0194219480604433
170589	10025904641	2.467119657124893	0.0140379293649928	0.0103940802082358	0.0194892682096956
79844	10023851306	2.471408179029991	0.0140720849520349	0.054803654557695	0.0195346160911766
2649	10025910865	-2.467874858596824	0.0140715930963961	-0.0184039378544688	0.0195346160911766
442382	10025923082	-2.4676946023927155	0.0140734159369783	-0.0128070832173433	0.0195357733330214
8969	10025912476	2.463751781732763	0.0141100829974663	0.024334827230462	0.0195845957646812
9284	10025912681	2.4638891894867214	0.0141664436779146	0.0244414298366632	0.0196614340918834
57678	10025911734	2.467340586874794	0.0141773380079021	0.0319758442269938	0.0196758589884604
3651	10025906994	-2.4628042241887425	0.0141922288527583	-0.0088127019845126	0.0196958291879715
9543	10025906809	2.462907532055362	0.0141931555871338	0.0085226369417694	0.0196964194122105
441669	10031919722	-2.4642702075904888	0.0141998718434038	-0.0175392512914546	0.0197036514769288
11188	10023823210	2.4620561511022063	0.014229561512721	0.0172216494960978	0.0197441511964281
9605	10025912102	2.4649215872108305	0.0142505207769467	0.0204032674063129	0.0197711378962442
285367	10025906434	2.4615041564137585	0.0142535658883683	0.0157245211802958	0.0197746642212096
55040	10023823091	-2.4593695186932063	0.0142813555661895	-0.0438593949265132	0.0198104194173085
256309	10025909389	-2.4630046911767005	0.0142867408377754	-0.0208533450633984	0.0198171897770965
11009	10025905158	2.460676010101521	0.0143113770486129	0.0323158187616129	0.0198485590872649
389602	10025927112	2.461015273163045	0.0143634587797897	0.0197208622571707	0.0199186817606404
5932	10023821575	2.4605530827864843	0.0143692458182379	0.0203750086987713	0.0199260035211603
374899	10025921865	2.458874399248788	0.0143753974993405	0.0121526334916642	0.0199334985828139
284695	10023835319	-2.4577037685843206	0.0143902532636096	-0.0397671450070885	0.0199530215748732
87769	10023845543	2.4574039448052987	0.0143963509769175	0.0178978562476675	0.0199607718451578
92979	10025911152	-2.4623786392386298	0.0144125757533338	-0.0157602685530326	0.0199818571082504
80243	10025907525	2.459775997469974	0.0144315632703296	0.0453733518212188	0.0200060633583393
55323	10023807278	-2.456614369038695	0.0144518850277654	-0.0244344621363406	0.0200328208310911
26740	10025917628	-2.458399850729379	0.0144790242003255	-0.0107516636721306	0.0200676077269252
7625	10025912614	-2.457199112299809	0.0144995271747767	-0.0145701595211567	0.0200931884785758
8314	10025903950	-2.4548816528821886	0.0146409853788991	-0.0193094218807684	0.0202827786443944
57724	10025923492	-2.451997790007902	0.0146501200851361	-0.0195434845198911	0.0202940018671232
390243	10025918366	2.455391001928868	0.0146660300749655	0.0165147930386455	0.0203153246586256
9244	10023822757	2.4515222049542604	0.0146693911296741	0.0336616167972406	0.0203192638258552
22798	10025927279	-2.456403715063376	0.0146847465365182	-0.043225914945605	0.0203390988700436
171391	10023839908	-2.4528274155565426	0.0146970733556156	-0.0190650341809184	0.0203554543707409
149836	10025912946	-2.4498188379119	0.0147334841079723	-0.0070388662718738	0.0204044443733438
642659	10025913928	2.4518411794991546	0.014789669764998	0.0161202463529504	0.0204800898388607
7134	10023806085	2.446122097066917	0.0148488080399376	0.0133561637354345	0.0205605322831624
53919	10023827840	2.449588749304109	0.0148649559014414	0.0512090369747277	0.0205807150896557
56969	10023805535	2.4467903662423307	0.0148761460944172	0.0243634971266899	0.0205954821157729
146481	10025934584	2.4456417412896725	0.0148855028330183	0.0105332818640887	0.0206077098396701
11330	10025903954	2.4449089486363245	0.014889198421317	0.0101595232655907	0.0206120995978477
441239	10031919914	2.4472956011845484	0.0149219452600931	0.0287337978513992	0.0206559772278143
1233	10025902684	2.444116546271679	0.0149777223377012	0.0109035830280871	0.0207309959274429
339377	10025926346	2.4432708107353727	0.0149795080454102	0.0116973602916765	0.0207327369987213
27330	10025908215	-2.445557306043592	0.0150065650727487	-0.0107408201719149	0.0207679905597566
84885	10025906771	2.442293831935282	0.0150081508445504	0.0127432898129895	0.0207694533953615
400847	10025916470	-2.443803131825006	0.0150163315134424	-0.015529456274695	0.0207793102884526
142680	10025909865	-2.441677405065921	0.0150779806580596	-0.0064316615418389	0.0208609446743187
84766	10025908811	2.441634655271228	0.0150842145039406	0.013299060766994	0.0208688343799234
9507	10025906367	2.442852230595692	0.0150930119759523	0.0323448845545227	0.0208802701516363
374403	10023850156	-2.441130425837008	0.0151362145595717	-0.0091199752991391	0.0209370887030312
84447	10025905947	2.4383714318810106	0.0152021498600107	0.0125967196052681	0.0210268124406218
84267	10023830803	-2.438948104247421	0.0152110132769216	-0.0303385127665584	0.0210375902791268
150147	10025903756	-2.4342109428540946	0.0153408641400103	-0.014737987803047	0.0212126991030241
54816	10025907798	-2.434308441928793	0.0153719856926501	-0.0191947065837743	0.0212542362634128
152519	10023826655	2.4354339004757506	0.0154043365004601	0.029284796062595	0.0212982167454444
253868	10025908733	2.4346772073153624	0.0154096975300888	0.0126970777272693	0.0213048790602896
147798	10025903315	-2.435928562291263	0.0154229907619673	-0.0105980890644606	0.0213217568412373
5833	10023814615	-2.430679665803084	0.0154793458963766	-0.0150426532008752	0.021397406630408
8808	10025908780	-2.4295992966810385	0.0155122128329948	-0.0104378091214651	0.0214405756740222
9790	10023821310	-2.4311065371925102	0.0155306978108657	-0.0155700600467059	0.0214646145459627
1949	10025913223	-2.4297741728586035	0.0155496979280437	-0.0071094058905218	0.021489361946788
49	10025912902	-2.4277525942047125	0.0155978956190107	-0.0115317055366714	0.0215544534710551
284992	10025905771	-2.4289080142508355	0.0156930048368743	-0.0079375196525251	0.0216820692927338
3039	10023815878	2.427302358951134	0.015711532930208	0.0847217514462297	0.021706904910083
10742	10023829755	-2.426502826110825	0.0157130142244307	-0.0162698589760365	0.0217081879127616
2677	10025908314	-2.4252001609143887	0.0157164085856647	-0.0152185036000347	0.0217113501176376
54802	10023828134	-2.425692646125518	0.0157458071042513	-0.0179454009687261	0.0217504326577223
440699	10023810245	2.4253906070773863	0.0157639763857714	0.0126661721747111	0.0217739993119454
2870	10025912980	-2.4279508023436214	0.0157646107174561	-0.0123831362700476	0.0217741098133436
8479	10025905167	-2.42433394300046	0.0157687808149815	-0.0119367979402459	0.0217791037416482
283375	10025907882	2.4281733256413136	0.0157815463767768	0.0122647396056687	0.0217959685552474
149647	10025905219	2.427320322527133	0.0157841368877487	0.0165668030811156	0.0217987798660702
441608	10023842777	-2.422534502551612	0.0158075887604953	-0.0199747948526053	0.0218296331919651
84643	10023831354	2.425220798723936	0.0158173973366047	0.0271457498093158	0.0218424105249371
286403	10025924463	2.428361879943856	0.0158434162843827	0.0402912284846517	0.0218768021812687
10277	10025902616	2.4219259125884447	0.0158491811542686	0.0138104364814998	0.0218839931010851
54914	10025903148	2.4218217258446657	0.0158535966611527	0.0155310908738442	0.0218891616733375
391114	10025934996	2.433889210839483	0.0158579714706275	0.0360706395378385	0.0218938216360145
375686	10031919730	-2.4240865682578017	0.0159044487949278	-0.0123320781334277	0.0219549024306717
10002	10025907709	2.4227160942539787	0.0159247890878123	0.0125964969019562	0.0219822081588862
26533	10023847642	-2.4198804301355	0.0159478005670761	-0.0091392299423957	0.0220124255490459
3559	10025911970	2.419851907789689	0.0159541722182822	0.0228262244374168	0.0220196726891822
83643	10025910163	-2.418676373533156	0.0159806856100391	-0.0215025329958498	0.022054716139496
284083	10025905315	-2.417277944365182	0.0160285265472009	-0.0157916269024573	0.0221168554035919
344332	10025920922	-2.41741403040236	0.0160686010925716	-0.0296917321483973	0.0221705943628583
128817	10023830137	-2.419679055751375	0.0161068308871063	-0.021551436644966	0.0222170986145148
56254	10025905519	2.41844688969919	0.0161292889034497	0.0132575811683562	0.022247295039241
386681	10031920777	-2.4164481261765784	0.0161343249911491	-0.0086961153458502	0.0222534599407401
170463	10023846311	-2.4184842478276014	0.0161570761066612	-0.0307735932426217	0.0222809278707222
3040	10023820564	2.4170383213365305	0.016156781960471	0.0834512048510622	0.0222809278707222
57054	10025907007	-2.417959981298881	0.0161778945393549	-0.0161100636646729	0.0223088536951329
260429	10025903306	-2.4155027416504278	0.0162005029439737	-0.0093604016571132	0.022339245792294
54991	10025907601	-2.4157729375200696	0.0162144773279929	-0.0180344228992274	0.0223577305242237
143903	10025904833	2.414941574775452	0.0162331692715225	0.0093482352065872	0.0223827186529558
139081	10025906440	2.411812410773688	0.016324594456616	0.0173589960158393	0.022503248649092
6422	10023826037	2.412916764218215	0.0163257493059344	0.0355214338196342	0.0225040508400162
169044	10025923703	-2.41267269941851	0.0163379750517628	-0.0193654286710704	0.0225193227606585
3834	10025908382	2.4128515806333546	0.016355937311437	0.0579623920712348	0.0225424988629209
5743	10023806146	-2.41210032420922	0.0163583711548893	-0.0404194807484692	0.0225450622421687
285051	10023841933	2.411074519072536	0.0163661610794365	0.0137268180347298	0.0225550069188221
440446	10031919971	-2.4124402644261904	0.0163785866215315	-0.0255476862605054	0.0225705473790961
58487	10025905286	-2.4108297540963206	0.0164208138417053	-0.0236886098109656	0.0226271510454705
7574	10025908381	-2.4098487024038446	0.0164296798373108	-0.0082081705927943	0.0226385738243088
1736	10023818519	-2.4112009911260457	0.0164320625947332	-0.0160754227856441	0.0226410628146878
54859	10025902925	2.410461224830503	0.0164459862197227	0.0220660998627242	0.0226594527591535
441234	10025920345	2.407617808001079	0.0164469678809539	0.0283341392773495	0.0226600104652357
27136	10023808621	2.4080344633010538	0.0164779683788913	0.0144948544878343	0.0227003331085067
8553	10023808607	-2.408724513241472	0.0165160184994543	-0.023688383766805	0.022750357927429
400579	10031920259	2.408327881795483	0.0165255375634703	0.0169053768267269	0.0227626719322899
11024	10025907572	2.408939438906513	0.0165292763043883	0.0291427845313416	0.0227670233970255
7536	10025909804	2.4102966250904787	0.0165354128065202	0.0147387951783599	0.0227746770588069
387338	10031920661	2.4061310155487683	0.0165375735281429	0.0083378044318703	0.0227768544244549
55619	10023809664	2.406435555300992	0.0165650323667923	0.0445986133183254	0.0228122733011115
119180	10025920966	-2.4049821151680195	0.0165690990711565	-0.0307805723614792	0.0228170737454434
346606	10025907050	2.405079599821761	0.0165916475467993	0.0149447443548715	0.0228465230189398
164237	10025902361	2.4055201523261087	0.016611112464797	0.014347434282377	0.022872524191721
3080	10033668929	2.4055328278786	0.0166398280105718	0.0187078292570063	0.0229112606651451
197358	10025911865	2.403020390831682	0.0166582003514235	0.0133430834380973	0.022935753436991
55171	10025910723	-2.403700432059836	0.0166774765444573	-0.009410403681769	0.0229606841213516
123688	10023834004	-2.4029205903534727	0.0167295253414731	-0.0138756483012504	0.0230291135592453
9241	10025910709	-2.4036671971145074	0.0167335085713763	-0.0125376191076007	0.0230337894828869
139105	10025909229	2.3997596635552423	0.0168088343079039	0.0648603509579391	0.0231334225014704
391797	10023832819	2.401485212665881	0.0168457784553203	0.0156183939042777	0.023183455179209
79370	10025909518	2.402233868904648	0.0169249802262905	0.0166299253330943	0.0232851116699482
8079	10025906621	2.401633992780989	0.0169239687757687	0.0324232989929319	0.0232851116699482
7579	10025905093	2.3972692785361702	0.0169243950024494	0.0099498796575241	0.0232851116699482
79923	10025911187	-2.4065873616708764	0.0169384735425586	-0.0473772722311403	0.0233020432442021
143686	10025909782	-2.3986115757881428	0.0169400678118058	-0.0300217912570582	0.0233034203140622
83475	10023832210	2.3986342273697963	0.0169453592359516	0.0198958283818779	0.023309883060346
750	10025905111	-2.4006285412451884	0.0169535953315596	-0.0100422808778302	0.0233199338245969
50485	10025933545	2.399830697293549	0.0169585967697097	0.0167431309065547	0.0233256418906855
166	10025902191	2.3993752584849792	0.016963592938721	0.0295509170445401	0.0233316968602879
55211	10023818500	2.4052983026027346	0.0169825728003124	0.0407697587328641	0.0233569838794212
400216	10025929021	2.396389710569909	0.0169850945881944	0.022848562303808	0.0233596343063716
1101	10023805021	-2.398276634650074	0.0170203451990604	-0.0229944271538195	0.023407294987014
374946	10025924047	2.394513135233174	0.0170417671138611	0.0293484252882389	0.023433473788156
84735	10023849323	-2.398108744665989	0.0170513171933936	-0.0582088018546537	0.0234457849741485
3652	10025905865	-2.394577327527988	0.0170870294866049	-0.0197321914415451	0.0234940674262756
441832	10025929463	2.395021893629623	0.0171112313601783	0.0127703473750647	0.0235248737470793
84144	10023848131	2.3931475554863906	0.0171174587597616	0.0172521163525607	0.0235326116506872
54480	10023819321	-2.393750562635863	0.0171531671577299	-0.0131700586284033	0.0235800520037667
63922	10025910374	2.394980397954669	0.0171596861445065	0.0187957739200006	0.023588187987969
388946	10023848416	-2.3916997319846027	0.0172045632777898	-0.0136638711992808	0.0236473946935259
7499	10025908575	2.3970391821038803	0.0172188582795574	0.0175407672789233	0.0236662148158093
140690	10025904398	-2.389576247879375	0.0172652609950813	-0.0210308848822748	0.0237250114356059
231	10023815883	-2.391438827954715	0.0172675126552532	-0.0127850142786295	0.0237267328893695
9806	10023824933	-2.3925700408285566	0.0172781492137265	-0.0202200817351982	0.023740230205512
123720	10023829230	2.391566203703225	0.0173155200060498	0.0118135486061247	0.0237882493647747
27040	10023818276	2.3894603280449203	0.017351732433891	0.0093714702036266	0.023835497464705
9154	10025906730	-2.3885858013535186	0.0173738098646411	-0.0167409734856811	0.0238633209134591
51322	10025911355	2.3871964841153748	0.0173803457511346	0.0127796021505257	0.02387062870995
79989	10023836022	2.388376733637432	0.017384089705362	0.009820452237158	0.0238749359682045
2175	10025911990	-2.3905387855628013	0.0174059242004049	-0.0176293591962708	0.0239032514978116
2028	10023842797	2.387685237574247	0.0174135808958756	0.0388434326987343	0.0239129302751362
4919	10023823681	2.396873507909195	0.0174161124214799	0.0401803459763258	0.0239155705616407
25894	10023822644	2.38822321688008	0.0174448810620931	0.0235970175500862	0.0239542378563595
157753	10025903002	2.386488477214484	0.01744643174366	0.0178628069098547	0.0239555297266741
30014	10025910061	-2.3909850660698573	0.0174666247359673	-0.0204202790569326	0.0239824181917225
116228	10025927261	2.386532654043577	0.0174759566175497	0.018712081641995	0.0239943925316283
342293	10025914413	-2.386084721551629	0.0174792876658658	-0.0235708769188099	0.0239981272112971
1874	10025904545	2.3843042842031497	0.0175320400056594	0.0126352448338596	0.024067188488932
55326	10023805995	-2.3851714119947847	0.0175359351715994	-0.0182723014222621	0.0240716943400463
388001	10025919717	2.386876572898002	0.0175399742218517	0.0186468539535648	0.0240763973802884
8456	10025910316	2.3858096987992288	0.0175480297086121	0.0087680490792931	0.0240866130955126
80763	10023836401	2.384848712836161	0.0176204459352389	0.0434574055470739	0.0241817873082308
199725	10023806390	2.3837060899233435	0.0176298759495613	0.0137402038845716	0.0241938834957471
25833	10025912737	-2.387251069767625	0.0176656255571436	-0.0424378326926443	0.0242395560793867
2840	10025909185	-2.379215397790619	0.0177981197492356	-0.0405124136814053	0.0244145326960005
64837	10023837356	-2.3798992305161897	0.0178101824139796	-0.0252804649771152	0.0244302264709149
22806	10023807557	-2.381596599004969	0.0178215027901412	-0.0138389960779328	0.0244449009881185
6758	10025905311	2.377424947602961	0.0178401643771505	0.016501432235229	0.0244687892990143
442194	10025919625	-2.378725994568867	0.0178454765135394	-0.0097715015340682	0.0244752205814186
1053	10025913148	2.376525292766644	0.0179084287027817	0.0120681658746211	0.024558130130054
414194	10023836111	-2.377536173939754	0.0179482847484531	-0.0311641377096096	0.0246110669873364
441751	10025926672	2.3758693391242733	0.0179649152311645	0.0249269401108964	0.0246330111453256
25999	10025904488	-2.378597405774164	0.017966626692933	-0.0302147838574563	0.0246344979230107
5525	10025933215	2.374384739230729	0.0179928584678852	0.0741636388508979	0.0246678817709165
147941	10025921313	2.374846686928078	0.0180041475302348	0.0335913474551119	0.0246824973819497
79473	10023840066	2.3747214151504834	0.018010969612744	0.0154906650200965	0.0246892649236987
3567	10025908631	-2.3743941721799016	0.018015443635672	-0.0251123012851304	0.0246945360835147
388882	10025930633	2.3783789737988457	0.0180185337472546	0.044532155700604	0.0246979099554091
6373	10023814750	2.373811850084603	0.0180206784702514	0.0497969129935894	0.0246999877978741
404281	10031920041	2.3755760247234163	0.0181195630570666	0.011659459317933	0.0248285926491864
219957	10031919936	-2.3739126589674	0.0181340307555579	-0.0124587507251834	0.0248475504265642
8915	10023822204	-2.37278021307658	0.0181675979652922	-0.0177476961240723	0.024892676436329
8220	10025904303	-2.3730999788287344	0.0181822786408248	-0.0159180113640641	0.0249119224602044
51347	10025902833	2.370269425592882	0.0181860427228365	0.0210031810107026	0.0249162106087554
26762	10023823162	2.3699832965413328	0.0182097362035302	0.037023426857294	0.0249469321315104
390066	10031920632	2.372082875612218	0.0182135618448074	0.0127659382260735	0.0249513029422814
83478	10025913120	-2.370760414282972	0.0182574798926785	-0.0159930044716414	0.0250088509619337
147719	10025912746	-2.3707958408604948	0.0182857368939687	-0.0270305663472056	0.0250458102097459
8502	10023810978	-2.369785619712542	0.0183031091695578	-0.0366957539590296	0.0250669826080064
91056	10025902658	2.367304642492765	0.0183587625437054	0.0138862234174927	0.0251414493852368
29937	10023807352	-2.3692658291864888	0.0183771944670636	-0.0204662569348572	0.0251658136475478
4221	10025907483	2.371256680148481	0.0183922319107814	0.0119546949094113	0.0251837720729074
200081	10025903697	-2.37103355039892	0.0183947306839207	-0.0169764072840741	0.0251854376682493
9947	10023806322	2.370486424440863	0.0184104506618479	0.0191743465751413	0.0252034469033348
401386	10025920123	2.366151507111296	0.0184343355001975	0.0415307707361062	0.0252343857274006
401271	10031920404	2.363734849875869	0.0185037250327765	0.0133795418160879	0.0253267237886773
157381	10025915755	-2.3641354682620133	0.0185083252271956	-0.0094988844527552	0.0253321375282847
400621	10023810376	-2.36543266746661	0.0185385551866643	-0.034262421408687	0.0253699769268778
9058	10033668849	2.362776098875198	0.0185574803062004	0.0112311525210396	0.0253949911659543
8510	10023808999	-2.376227155620729	0.0185735316180989	-0.0321707261472488	0.0254151857437095
8427	10025910093	2.3625800008366213	0.0185888137124259	0.0183770596837867	0.0254343250182558
5897	10025911749	-2.3622848645991543	0.0186455860130583	-0.0101760351917382	0.0255066733507323
10039	10025910269	2.36289256322207	0.0186482006549788	0.0106275715964082	0.0255093617178327
51752	10025912094	-2.3633601176579178	0.0186505863775163	-0.0305497686024245	0.0255117367637847
84298	10025908983	-2.3631653146485383	0.0186928744199563	-0.0121945871658454	0.0255669106590022
84957	10025913346	2.3622823707890004	0.0186956390854379	0.011529170473347	0.0255698016461004
219986	10025922469	-2.366744539691741	0.018712871986155	-0.0083951919951633	0.025591588733938
57471	10023815673	2.361948456571371	0.0187960273551205	0.0501613156460036	0.0256990481572325
