probe	t	pval	logFC	p_adj
10025916195	-4.718797181972006	3.9109907795564e-06	-0.029991336036235258	7.464346621688712e-06
10025934229	4.673461933187154	3.928328575563967e-06	0.12165365164348056	7.497072512299711e-06
10023830289	-4.674685342690255	3.941287108609615e-06	-0.022687925769163758	7.521437964640026e-06
10023811563	4.6874083181425865	3.950640643562413e-06	0.046343141863073756	7.538921710023881e-06
10023826638	-4.6878414650716955	3.954524981042118e-06	-0.02586129443259503	7.545967513011143e-06
10023832897	4.683789671531282	3.964582023225575e-06	0.0453204303186768	7.564790725361924e-06
10025904866	-4.695169602530333	3.974370438545958e-06	-0.027500367104127593	7.58309956895542e-06
10025929745	4.684561105700041	3.9768208374625036e-06	0.04632143379922335	7.587406377284201e-06
10031919842	4.674789952692798	3.98434354802544e-06	0.038327285922936105	7.601389798748812e-06
10025906406	-4.69198809173698	3.988853988143049e-06	-0.049687336473494964	7.609625286753714e-06
10025931876	4.678294387829929	3.9970206897756365e-06	0.02328206755677871	7.624834767344326e-06
10033668534	4.689184821866712	3.998566805168161e-06	0.046321160042519016	7.627413758110207e-06
10025906775	4.6861582376637285	4.003632318207319e-06	0.050516690909876726	7.636705553303718e-06
10023841550	-4.667870739758001	4.017178305549483e-06	-0.04441504186512904	7.66179965243912e-06
10023826819	4.687459998000739	4.0170857085257985e-06	0.04906253244325663	7.66179965243912e-06
10025928920	4.680996480621531	4.017681812326038e-06	0.02993432454877748	7.662387919409925e-06
10025906489	-4.69685000157989	4.024377844673249e-06	-0.07199775580786934	7.67478573281377e-06
10025927970	4.670496353894419	4.028286306248889e-06	0.04059805778290117	7.681866497206348e-06
10026394630	4.680986923340673	4.029789117140128e-06	0.035669776254438054	7.68435926604516e-06
10031920399	-4.670400960130203	4.037820955509606e-06	-0.021382501735596877	7.699301317107636e-06
10025934561	-4.686992870213535	4.041485050906158e-06	-0.024116166029089794	7.70591392648871e-06
10023811875	4.670984838674131	4.048192814943396e-06	0.023116180295128415	7.718328986068176e-06
10025933224	4.707480901985282	4.057550825475323e-06	0.027466505150028762	7.735795584364933e-06
10025930204	-4.675016577654087	4.060562225807568e-06	-0.02930723952396548	7.741161144909788e-06
10025930879	-4.7029629390118854	4.088091018653752e-06	-0.0267574192980152	7.79290799921448e-06
10023805276	4.6746334926800746	4.088102398976924e-06	0.035365560567071096	7.79290799921448e-06
10025924484	4.684645958373411	4.100517078502807e-06	0.039037651895315384	7.816194052680655e-06
10023822851	4.670280342408229	4.104040841365739e-06	0.10907970459657895	7.822531262075224e-06
10023845943	4.682886988867374	4.109327287220706e-06	0.022466423099178137	7.832227465768805e-06
10023816530	4.678766460449423	4.129203640841923e-06	0.031036757953241213	7.869729209717163e-06
10025906401	-4.684283909754125	4.13383693573905e-06	-0.05010691266471337	7.87817742156275e-06
10025903101	-4.681719375806212	4.134711421754016e-06	-0.02169461427553318	7.87946170417707e-06
10023838873	-4.687000574314786	4.140006510185978e-06	-0.03032858623398603	7.889169733668327e-06
10025922953	4.686844049454487	4.155169272013581e-06	0.036868682959552077	7.917679683937785e-06
10025917605	4.667555248139531	4.163309311826217e-06	0.03468295618704335	7.93280571275934e-06
10023837940	-4.670570933662593	4.174859721047352e-06	-0.03439920846705568	7.95442810645809e-06
10025930503	4.662448968385136	4.1954155327786695e-06	0.05593372910096568	7.99320571021711e-06
10025926983	-4.693621340093245	4.200536152536468e-06	-0.12204756325579803	8.002573482958213e-06
10025918144	4.661246921734353	4.212547223239344e-06	0.03511175929173413	8.025066925109921e-06
10025927250	4.6696393815214785	4.218056774260801e-06	0.02581093476504622	8.035173137389149e-06
10023810106	4.659816567821659	4.224417086914953e-06	0.026352284969033284	8.04689894641479e-06
10025924826	-4.683097802311154	4.225549473792609e-06	-0.0240545137632632	8.048665664366874e-06
10023825405	-4.661752163257784	4.226528759923585e-06	-0.042697858373716875	8.05014060465492e-06
10025906048	-4.674189573854846	4.241700768898602e-06	-0.0316038183286768	8.078646538127282e-06
10025933580	4.663489378927577	4.243827893482996e-06	0.023064748332389147	8.082305922715738e-06
10025909414	-4.67126911206483	4.2501349418227136e-06	-0.03513941062751388	8.093925167981974e-06
10025920925	-4.664794100969979	4.258213105884613e-06	-0.01710311808212102	8.108916022647384e-06
10025923507	4.655764878853106	4.265735852614237e-06	0.01651221155602424	8.122847793808766e-06
10025921141	4.66583617631027	4.266696244974637e-06	0.05770261180776662	8.123888924023449e-06
10023826206	-4.661859028087032	4.2666897867442025e-06	-0.021414796459385665	8.123888924023449e-06
10025931660	-4.711608641936453	4.272311425295014e-06	-0.08758907053247383	8.134186068808499e-06
10025931558	4.664176982828591	4.292077102545942e-06	0.03630432595620711	8.171070748119165e-06
10023844218	-4.67648351632211	4.292100375405875e-06	-0.019554562656171583	8.171070748119165e-06
10025917190	-4.683499973874277	4.298458208199226e-06	-0.01966947008061229	8.18277786265705e-06
10025905064	-4.691969226409081	4.312187187295743e-06	-0.022937960517439897	8.208515275840891e-06
10025904667	4.675671306548775	4.313232377160094e-06	0.06351163002521781	8.210106986569514e-06
10023815275	4.653373275681995	4.325456918924183e-06	0.028295353035054246	8.23297706911576e-06
10025926554	4.658871862900715	4.333796766908423e-06	0.03296688755370208	8.248451255168274e-06
10025928284	-4.710186623668063	4.351731044181366e-06	-0.03443924460612287	8.28218399222075e-06
10025904460	-4.678286439942377	4.355949022204387e-06	-0.02217172669669817	8.289809960861837e-06
10025912301	4.671382431980241	4.3592269340445414e-06	0.031151327100509545	8.295646236581057e-06
10025928403	4.651466768913728	4.360404432335798e-06	0.05612168779440724	8.297485035468954e-06
10025908750	4.669631777168189	4.3693161797662855e-06	0.048865262507478927	8.314040572650278e-06
10025930264	4.657979210550504	4.379697549789556e-06	0.030160060603386066	8.333390803901074e-06
10025912762	-4.670982807839236	4.383842916700514e-06	-0.05015722303848573	8.340874292467724e-06
10025926817	4.651058540542002	4.404217521023879e-06	0.026311996809441133	8.379233954558655e-06
10023828150	4.6768693900093075	4.404635489854636e-06	0.030563048935199916	8.379623288685528e-06
10025909155	-4.66439066636098	4.410766458667127e-06	-0.030901516950018488	8.390880787313287e-06
10025909891	4.651677375308467	4.415156674209854e-06	0.019811363353564822	8.398825810594366e-06
10023816776	4.64860013111213	4.454369593468481e-06	0.02566461706936717	8.473009086268374e-06
10025907052	-4.664907289726924	4.460029044644188e-06	-0.0240133229640415	8.483363559809389e-06
10023822144	-4.649184090994241	4.46410140332585e-06	-0.048247314424049725	8.4906983886616e-06
10025906535	-4.6534999087948385	4.467005851738033e-06	-0.0340758025390302	8.495811255327068e-06
10023812690	-4.662599544691901	4.471815280544224e-06	-0.030430519935763303	8.504546539158377e-06
10025903414	-4.653911101304739	4.47640215838516e-06	-0.0520855236293261	8.512857747827117e-06
10023824506	4.655354074770237	4.484904612745982e-06	0.031044457656410528	8.528614116414706e-06
10031920140	4.648149926172183	4.486639790716597e-06	0.028296148370875268	8.53150074935121e-06
10023822943	-4.653655656286708	4.500336059633781e-06	-0.014543630609981508	8.557130429974582e-06
10023815160	-4.654322832836326	4.501059572373349e-06	-0.06055645674676393	8.558091872928271e-06
10025904759	4.6682615444873	4.505786862873957e-06	0.031857974451006785	8.566665439191143e-06
10023835358	-4.669374660452911	4.511978602419144e-06	-0.025193132108226834	8.578022336916122e-06
10023812348	4.663293189513477	4.5129994392156106e-06	0.058624237290612294	8.579547864310773e-06
10025912152	4.657123492231199	4.5194865245988204e-06	0.02451063468073139	8.591464486581894e-06
10025908228	4.65666326435122	4.525428618884413e-06	0.027889434705296492	8.602343987116713e-06
10023829798	-4.6515268994251295	4.5424468862700315e-06	-0.03626805006447092	8.634276007388669e-06
10023817892	-4.656432300587223	4.547566084564972e-06	-0.044936053261873846	8.643588299705416e-06
10023839024	4.648123510290502	4.556103656599394e-06	0.04498494951126566	8.659396701564049e-06
10025929598	-4.651861173270118	4.5659740257345725e-06	-0.034384534093566885	8.677736584616508e-06
10025916259	-4.65902766918026	4.572956717798855e-06	-0.08007949003605302	8.690586863183465e-06
10025908735	-4.6626931941716325	4.589359497688467e-06	-0.02565494563003945	8.721337255404112e-06
10025926681	-4.699744679407892	4.601106292780999e-06	-0.03514609148216763	8.743237152553706e-06
10025928893	4.64813726918634	4.625896319427795e-06	0.026610393791401274	8.789919089934393e-06
10025933418	4.640316465646732	4.628716814096413e-06	0.047217631351216344	8.794853018802647e-06
10023828314	-4.635515741769563	4.632451886626557e-06	-0.0446822036860489	8.801524141757336e-06
10025920085	4.663796149480336	4.6331628661441884e-06	0.10488477855105405	8.802449208326178e-06
10025934392	4.665205606994004	4.642573179295509e-06	0.03888351433361742	8.819901068036738e-06
10025932883	-4.635261330887562	4.650262727316254e-06	-0.031909265269757556	8.834082310247253e-06
10025925717	-4.649132136613527	4.653319018505762e-06	-0.025671983581403122	8.839460830201486e-06
10023814035	4.651433875746467	4.679035739647426e-06	0.030217992260447912	8.887882579106866e-06
10023835852	4.636728237514781	4.684965467966882e-06	0.031648800661808085	8.89871584050963e-06
10025932866	-4.667081469533396	4.6857305744949265e-06	-0.06048712320979248	8.89973874407237e-06
10023840504	4.657161818926107	4.700993678346979e-06	0.08602700733456228	8.928296667898142e-06
10031920566	-4.657810625271588	4.707729665307119e-06	-0.03849619869623341	8.940657605437492e-06
10025909616	-4.646884028344772	4.709128546164456e-06	-0.041921408796227654	8.942881903565068e-06
10023811267	4.632633151163838	4.714417919979719e-06	0.02877878158150442	8.952493879468377e-06
10023806811	4.649550748230536	4.721161132741872e-06	0.04828649659229503	8.964865575466533e-06
10025924615	4.63911827144119	4.72351338687517e-06	0.025925075951138264	8.968898624085498e-06
10025931513	-4.6307683803317365	4.734880479126684e-06	-0.055079435146683384	8.990047622781136e-06
10023830490	4.6391775206577925	4.74671941041424e-06	0.052521275127386476	9.012090407514687e-06
10025913161	4.6449592047553185	4.747723847030187e-06	0.03160429273745223	9.013561755019126e-06
10023807255	-4.70473167436154	4.751213126472841e-06	-0.049204234043126974	9.019750210615882e-06
10025913250	4.636292023058766	4.757631728922839e-06	0.03395795369309841	9.03149885521405e-06
10025919363	-4.634160118501558	4.759117037117932e-06	-0.02358817058132936	9.033881854636467e-06
10025923839	-4.6466027714652665	4.802418420979178e-06	-0.033022043648582494	9.115637169037504e-06
10023826407	-4.640679127842634	4.8032990082703924e-06	-0.025218928380596875	9.116868086246e-06
10025925467	4.662547068050752	4.810774793997087e-06	0.017771432769402094	9.130616249913296e-06
10025907065	4.638212012361098	4.8234675612154556e-06	0.026203832324014794	9.154264183434463e-06
10025911324	-4.636535981217804	4.839224135224101e-06	-0.015421297805008423	9.183724226089608e-06
10025915059	4.635194361910412	4.853858801244915e-06	0.0289687547264331	9.211052404120984e-06
10025906855	4.628546152259241	4.85928356674033e-06	0.019021310824575713	9.220901376886965e-06
10025903105	-4.639068116603375	4.8717893762577454e-06	-0.03820909790016233	9.244185628684809e-06
10025915780	-4.644688816210332	4.889464649440986e-06	-0.015760042725812613	9.277276177666019e-06
10031920138	4.632781929428802	4.891366355985883e-06	0.054841884085001014	9.280436191041177e-06
10025911408	-4.631509886045642	4.902866506162573e-06	-0.014164588159137043	9.301806238507818e-06
10023807526	-4.629187541827422	4.908511532005417e-06	-0.045272299833355255	9.31206631138241e-06
10025917734	4.623291501315551	4.917368481614672e-06	0.06918948316747892	9.32841852399422e-06
10025909837	4.629273783519515	4.92706077586477e-06	0.023209411167900144	9.346353758437638e-06
10025925526	4.628129430455166	4.947697383817525e-06	0.01940218171176289	9.385046998085397e-06
10023834132	4.6388531143597005	4.962844598022795e-06	0.027916796443751793	9.41332443914894e-06
10023834406	4.62840008203455	4.977499104018503e-06	0.028386983089519424	9.440664645381303e-06
10025903779	4.638081080809387	4.987458356518519e-06	0.026238005666946784	9.459097303077949e-06
10025926538	4.623808028328456	4.987892356880041e-06	0.021489985877193335	9.459463681838934e-06
10025924549	4.629636668026415	4.999142094726685e-06	0.051262209041366344	9.48034092023677e-06
10023825398	4.626521598518501	5.039976574850438e-06	0.031454156813947	9.557317749354311e-06
10025918074	4.629873161307	5.041073757089372e-06	0.014345622027655646	9.558936865965266e-06
10023845812	4.6559520307419495	5.056462645255323e-06	0.1073247122609842	9.587654600580668e-06
10023832653	4.634187378931298	5.060003332502711e-06	0.04193199112443393	9.593905049027682e-06
10023815849	4.623428160829021	5.060560024821574e-06	0.026708262527783036	9.59449743097748e-06
10025917672	4.616899330324834	5.068366805320768e-06	0.046057459137092666	9.60883479477773e-06
10023808204	-4.640451648685157	5.087952016100638e-06	-0.02323266332711588	9.645499767974568e-06
10025909009	4.625320111395457	5.097843182840424e-06	0.02782837599501748	9.663784577094342e-06
10025912621	-4.62240105247997	5.11020369779879e-06	-0.029324026532313516	9.686748443660673e-06
10025912661	-4.639946363433395	5.115065545888504e-06	-0.0260900725686955	9.695496532476015e-06
10023813776	-4.63707957625465	5.122430332684201e-06	-0.050343810518648016	9.70898781450663e-06
10025930543	4.62039183015482	5.131192179910832e-06	0.027987406044222306	9.725125637003497e-06
10025935393	4.626750297068122	5.132338855844309e-06	0.02813001558609205	9.726795028014552e-06
10023818802	4.630659957319591	5.132568241997393e-06	0.05043906745430861	9.726795028014552e-06
10025912117	4.626964255782951	5.137876869574237e-06	0.027089600147674142	9.736385731227134e-06
10023824620	-4.685004148038558	5.144941337468927e-06	-0.07059846346198892	9.749302703255315e-06
10025904786	4.629800662425161	5.155925295997582e-06	0.026023751785457162	9.769645230428607e-06
10026392874	4.632392424176455	5.157175174177423e-06	0.07674441150557634	9.771542175567468e-06
10025902381	4.639139372951623	5.157948420271283e-06	0.02089559253646189	9.772535884056338e-06
10023811233	4.615430802669925	5.160727204379475e-06	0.07953452812607972	9.777329117253932e-06
10025922076	4.6222227036018735	5.163983169310387e-06	0.025870385226525586	9.783025894208162e-06
10025910516	-4.627256808861831	5.165174642369467e-06	-0.025469266071191494	9.784811186509411e-06
10023806619	-4.6443798982336295	5.177195422868824e-06	-0.03200336391495787	9.807110156746112e-06
10025918204	4.625306923263005	5.1827180583492575e-06	0.026057908666968346	9.817098198001584e-06
10025925329	-4.628816406242107	5.184047602786522e-06	-0.03752144436948428	9.819143111074095e-06
10025927404	-4.616612214586004	5.1865502386612885e-06	-0.02535445236181838	9.823409681017186e-06
10025909006	4.621153254605254	5.188458521941096e-06	0.03549350280163962	9.826550180416888e-06
10023828032	4.625597379415628	5.189851016975418e-06	0.14653441077996715	9.828713559943803e-06
10023831340	4.624640911903227	5.192105743710718e-06	0.031114093216620085	9.832509575400492e-06
10023830859	-4.6128687436853895	5.198559578301199e-06	-0.033446608085091444	9.844256869096617e-06
10023804653	4.616633876308973	5.205135323629558e-06	0.02728107960758866	9.85623387544201e-06
10025902681	-4.629552274971589	5.208670340749314e-06	-0.013348094350712762	9.862452204609932e-06
10025915978	-4.617751826855747	5.2345044532209515e-06	-0.05438027399024039	9.910890529380072e-06
10023823792	-4.613685337832038	5.238392728376493e-06	-0.04078274913160673	9.917774443082307e-06
10025912129	4.634696803312735	5.265995136483203e-06	0.0533185212973228	9.969553159873733e-06
10025907408	4.615224605618555	5.2769975637797686e-06	0.01740807941389624	9.989901407550692e-06
10025910179	-4.608766876366983	5.277565450793972e-06	-0.03781035972560714	9.990494983478904e-06
10025931381	-4.6173818434109934	5.303303663487667e-06	-0.033348028151180195	1.003873393580047e-05
10023821136	-4.636233209230574	5.309111025996282e-06	-0.04829527082165604	1.0049242535713858e-05
10025926684	4.610661552735842	5.309918757969638e-06	0.02576000913272241	1.0050287130200328e-05
10025921703	4.610056947121439	5.320891592548632e-06	0.022533366532138895	1.0070570577012153e-05
10025906359	-4.620268216397615	5.331578106132861e-06	-0.025906565666385873	1.0090310190744342e-05
10025919349	-4.639096777765176	5.341264027355144e-06	-0.018184947475250672	1.0108154316559552e-05
10023840466	4.609017765861957	5.349117941083933e-06	0.03879575147245737	1.012252988031878e-05
10025913111	4.610451394494868	5.3510432774413925e-06	0.031107130563912067	1.0125685515844392e-05
10025916611	-4.6093342667228425	5.366948012100398e-06	-0.01751525052687282	1.0155292543730607e-05
10025924480	4.612153597867546	5.3722875816810365e-06	0.01933495259782618	1.0164906368421537e-05
10025903364	4.613908036005979	5.377747957869576e-06	0.03292668620678179	1.0174747834165839e-05
10025925286	-4.673709349516477	5.3784742141454196e-06	-0.07336977913278611	1.017563178555207e-05
10033668828	4.6129635337878785	5.415174566626722e-06	0.019943245108629548	1.0244572411361443e-05
10025915948	4.629368167028648	5.42412960929484e-06	0.03144682962949455	1.0261019603790278e-05
10025907098	4.612295341506734	5.42801061081754e-06	0.02518117424966919	1.0267866929588874e-05
10023819126	-4.609215027019185	5.45011847692171e-06	-0.06141656798442369	1.0309190685422556e-05
10025934955	4.608649208990866	5.455138407392529e-06	0.023896971789556194	1.0318189273480934e-05
10023808017	4.623294219235321	5.457880165533261e-06	0.03206398830859667	1.0322878125103357e-05
10025910617	-4.635890270696034	5.461080894896835e-06	-0.028274215106981714	1.0328434568421573e-05
10023823827	-4.60714836083882	5.465622791628278e-06	-0.02544932659794527	1.0336526877956609e-05
10023809439	4.633023147883512	5.478351950282905e-06	0.027243828643803165	1.0360101324303717e-05
10023827692	4.604347623855436	5.481627140379036e-06	0.0413341837721841	1.0365609401080664e-05
10025932079	4.6202710483485925	5.481792364782297e-06	0.04386720085259914	1.0365609401080664e-05
10025914403	4.616380097877616	5.492301788201153e-06	0.04907248276387918	1.0384981912031446e-05
10025904227	4.627428459410602	5.499548141467984e-06	0.019094393625442782	1.039818296013778e-05
10031920532	-4.598253511226408	5.500751550060513e-06	-0.038743448225728366	1.0399957686098235e-05
10025928121	-4.603490397907834	5.502753249443651e-06	-0.03830609212855763	1.0403241451515937e-05
10025910924	4.607897924939849	5.516553403415877e-06	0.03202369086135608	1.0428829419875621e-05
10025902223	-4.6121828616332525	5.521530325510944e-06	-0.029922115685991776	1.0437735751771974e-05
10025916028	4.610441065417688	5.544013685313689e-06	0.021881070037834398	1.0479733280034731e-05
10025917501	-4.61372284496037	5.549668616194165e-06	-0.03298515088546948	1.048991786940507e-05
10025927085	4.60325833883191	5.575274783661995e-06	0.021222422134918834	1.053781125504009e-05
10025905120	-4.609501945515878	5.5821468148644065e-06	-0.029413099968076842	1.0550292397049218e-05
10025924386	-4.6096243288231245	5.58290061679753e-06	-0.041903090389200745	1.0551209402800568e-05
10023813626	4.602960115560036	5.583189889877457e-06	0.02946346912722621	1.055124844235682e-05
10023813995	4.599724636932374	5.599034817410505e-06	0.020814366340374556	1.0580683519093844e-05
10023826117	4.605175987851569	5.6058536523168115e-06	0.05023905560729402	1.0593059674941278e-05
10025916905	4.60661777478833	5.650522361873761e-06	0.035950313109956854	1.0676953933731062e-05
10025913113	-4.610588301064352	5.655399608830459e-06	-0.03722428336597905	1.0685655713832338e-05
10025925605	4.6070514164343	5.664559131020317e-06	0.05160841943993426	1.070204402744859e-05
10025927564	-4.619360287255386	5.664618059436956e-06	-0.05713216195021574	1.070204402744859e-05
10023846064	4.598546662410446	5.682383194140762e-06	0.041326286746104376	1.0735090990085087e-05
10025910744	4.611366653757884	5.7021506924444234e-06	0.02493810313481261	1.0771917433714085e-05
10025917951	-4.605468434974933	5.704304395149704e-06	-0.01569729443873023	1.0775467761925574e-05
10025925758	-4.640217446534234	5.704964365947884e-06	-0.02398345138695706	1.0776196215168689e-05
10025930511	4.6156524288353245	5.7063161453822155e-06	0.04093334050893775	1.0778231303645578e-05
10025922947	-4.620150043091479	5.709863862997212e-06	-0.02659479215138895	1.0784413739410994e-05
10025924500	-4.599286373979521	5.7117401490341496e-06	-0.022072819782078493	1.0787438842872459e-05
10025902174	4.6037240776424175	5.728432677293488e-06	0.02165746130354223	1.0818444904278485e-05
10023810278	-4.596178547763543	5.7378362843601e-06	-0.022961059105040062	1.0835683137003112e-05
10025916037	-4.595601219012613	5.741615542176104e-06	-0.0507489100836031	1.0842298855664505e-05
10025935706	4.598133215873765	5.74311467874442e-06	0.030432584993659344	1.0844608430972062e-05
10023809547	4.600151054842428	5.750898107868347e-06	0.04889079509164576	1.085878371759211e-05
10023819250	4.594462812774175	5.7746362409394425e-06	0.06529681796956646	1.0903081693140803e-05
10025903591	4.601070596100599	5.778681540498941e-06	0.021364552910047255	1.0910195189175602e-05
10023850044	-4.608981423044997	5.781971148435089e-06	-0.05156657892204479	1.0915881318395188e-05
10023819700	4.594569207103067	5.783555815737605e-06	0.03227999575441156	1.0918348269436879e-05
10023808454	4.59434155609172	5.7862835752352645e-06	0.025425422769208957	1.0922972839063879e-05
10023846954	-4.61544732473475	5.786657565008589e-06	-0.023969569686920083	1.0923153883105262e-05
10025905016	4.601153839654962	5.80724816263743e-06	0.024369994510988292	1.096149484999511e-05
10025910020	4.587179982563185	5.8076235700006664e-06	0.013999166584371486	1.0961676701245793e-05
10025907008	-4.605638865824587	5.832678162018349e-06	-0.08138391076369424	1.1008437353646009e-05
10023812017	4.609949390763119	5.84015131331515e-06	0.04188130927350317	1.1022012376256142e-05
10025902348	-4.605538320698092	5.858366029779428e-06	-0.028223614089570567	1.1055857482931486e-05
10025924294	4.596350423317052	5.868589254688121e-06	0.026340580177818797	1.1074618588717241e-05
10025915009	-4.605709125315277	5.870064241139517e-06	-0.02702200055216561	1.1076869878553046e-05
10025906083	4.6074468100792245	5.871260138910564e-06	0.021232814826011914	1.1078594334265597e-05
10025934274	-4.583846523028678	5.879441241823841e-06	-0.031147670909798638	1.1093498509887621e-05
10025909719	-4.586325746642776	5.889080478764329e-06	-0.017535718510427366	1.1111152370712467e-05
10023835674	-4.583218499783182	5.891527689618102e-06	-0.046301578197498465	1.1115235717973059e-05
10023828937	-4.62289329829237	5.894285170899913e-06	-0.03141086374490526	1.1119904015798885e-05
10025913181	4.588434932679934	5.913091747609204e-06	0.037460384052120405	1.1154847941892686e-05
10025911684	4.599219284278533	5.928951442443106e-06	0.03393269919165525	1.1184229585514345e-05
10023814972	-4.584532760316245	5.929395571804832e-06	-0.05244230797534416	1.1184530256458595e-05
10025931961	-4.599895612596287	5.94184833751804e-06	-0.03181215402121759	1.1207481522098854e-05
10025919864	-4.591923815132411	5.94439471281791e-06	-0.020651850521589278	1.121174610196329e-05
10023812826	-4.604086286288438	5.949349254898177e-06	-0.021739118699776044	1.1220552106995746e-05
10023811546	4.599295454807579	5.957493329502445e-06	0.018340236892266076	1.1235372478531593e-05
10025913345	4.588286894637295	5.9663874828372746e-06	0.041935117311382775	1.1251605949678246e-05
10023827654	4.600685223422009	5.991151419239942e-06	0.05060775101208136	1.1297764174159622e-05
10025917277	4.5996290267119475	5.996313033294585e-06	0.08910793768132524	1.1306954824435278e-05
10023808213	4.617492911388463	5.999454435644158e-06	0.08869551312548059	1.1312335360604e-05
10025910916	-4.579057919394881	6.006058826251212e-06	-0.03941654113477707	1.1324244741282945e-05
10025924711	-4.605615784189009	6.008691219256551e-06	-0.0302008515172632	1.1328664255178906e-05
10025917653	4.587244745012268	6.014848117624893e-06	0.014588007133236698	1.1339728056650145e-05
10025912325	-4.601937445842007	6.03789699022216e-06	-0.053398760589923974	1.1382635523897412e-05
10025927637	-4.611694795473015	6.0570545697763885e-06	-0.034993126940821864	1.1418203364247086e-05
10031920419	-4.597113329140152	6.0597652179666225e-06	-0.02239309883379084	1.1422216889569027e-05
10023816610	4.591606629011385	6.0597122099263435e-06	0.026414278751285797	1.1422216889569027e-05
10023806503	4.591136621486303	6.066797101800109e-06	0.07946870684285597	1.1434922752337249e-05
10023837450	4.579243317173424	6.06775189289581e-06	0.033118953069898475	1.1436173617050402e-05
10025917448	-4.595476363470202	6.0687970459708704e-06	-0.03237585178963222	1.143759466297552e-05
10023829255	4.607246113138471	6.074919249251917e-06	0.10479480249991782	1.1448583606516112e-05
10023807625	-4.582355545538069	6.079809142041522e-06	-0.017894279082602424	1.145724923716134e-05
10025916266	4.582876850705554	6.083597727854689e-06	0.04038277249987878	1.1463838750306175e-05
10025912864	-4.653005718674997	6.089905374428288e-06	-0.029567364959691804	1.1475174283197887e-05
10023808055	4.596663199325401	6.105215840345439e-06	0.043588413007294005	1.1503471876469939e-05
10023820871	-4.586256778646288	6.109146067315757e-06	-0.04873243784126362	1.1510325092294845e-05
10025910574	4.596266429026629	6.113757988230493e-06	0.03906704183432299	1.1518461977921903e-05
10023844871	4.580316741911944	6.117102901637618e-06	0.06756101588557427	1.1524211125962861e-05
10023809262	-4.601693109305751	6.131720738780029e-06	-0.024977464004931164	1.1551196135402595e-05
10033668453	4.574369405272175	6.139004756935731e-06	0.07296957579708238	1.1564363459257411e-05
10025929929	-4.5893118892959555	6.175827553576141e-06	-0.05995599700474624	1.1633170589578039e-05
10023812935	-4.5831884537079	6.176693159882991e-06	-0.015711442996780976	1.1634243182133113e-05
10025908303	-4.596348483998197	6.177243570812664e-06	-0.03826380902016642	1.1634722007265473e-05
10023816185	4.58325636875788	6.191752066537296e-06	0.0393890781249024	1.1661489315956318e-05
10025924567	4.5892617291858615	6.20982237320486e-06	0.027227343654049316	1.1694962018482376e-05
10025927543	-4.596862937333394	6.218572128082761e-06	-0.023865068122968975	1.1710878952492608e-05
10025914859	-4.583502417291125	6.219055644023519e-06	-0.04088834489213273	1.171122804052178e-05
10025907941	4.585930978133233	6.225292122888529e-06	0.025605029776907127	1.1722410095257017e-05
10023839004	4.581085976522082	6.229657239434321e-06	0.024397597818241218	1.173006741599061e-05
10025903611	-4.5788303045099195	6.232779420535436e-06	-0.029380675897559067	1.1735383742624481e-05
10023824160	-4.628198313080431	6.2422529178611264e-06	-0.03732831595376125	1.1752094258703272e-05
10025909291	-4.594196128282779	6.242176245064475e-06	-0.024000830601902612	1.1752094258703272e-05
10025914526	-4.589019746853163	6.257397414740932e-06	-0.03212561227953155	1.178004171823742e-05
10025934427	-4.577892314436355	6.2749015616552375e-06	-0.021362096780121218	1.1812428512499652e-05
10025910819	4.5751166484773735	6.278030837205473e-06	0.028575442407773773	1.1817752972896486e-05
10025919445	-4.5944748183007835	6.280106653187562e-06	-0.028056358701886174	1.1821093987790274e-05
10031920773	-4.597206258683654	6.293278716953944e-06	-0.03256626438242654	1.1845320235849868e-05
10023808801	-4.581648728844314	6.293873933558231e-06	-0.05886234227549004	1.1845872932926082e-05
10025929697	-4.597690690704291	6.303488475719547e-06	-0.018634723295601396	1.1863400283947286e-05
10025926185	4.575261224980157	6.311764855889998e-06	0.04471315958670639	1.1878407605373664e-05
10025909951	4.585632526802477	6.314900851716567e-06	0.0444988786747853	1.1883740020860765e-05
10025917101	4.5707687109294275	6.327388426113985e-06	0.01952533399743662	1.1906669415433425e-05
10025909661	-4.594068304052402	6.332255573471424e-06	-0.025084315866233817	1.19152005081588e-05
10025909004	-4.577150886761425	6.3325286611080226e-06	-0.030163015316221488	1.19152005081588e-05
10025905414	-4.568730955720319	6.339873456339302e-06	-0.03206213756138689	1.1928448980457337e-05
10025929421	4.592044862039875	6.358220937040833e-06	0.04080102152705911	1.1962396704998751e-05
10025905459	-4.610184153153548	6.3586681636715595e-06	-0.027759671849406205	1.1962665140524876e-05
10025910353	4.580204759655554	6.364792990906532e-06	0.0340041602339285	1.1973614400517652e-05
10025927471	-4.585051764132028	6.374029632004712e-06	-0.04914117019751181	1.1990416356742737e-05
10025903488	-4.59909772115946	6.380734469577703e-06	-0.031265915674255185	1.2002454265157177e-05
10025915613	-4.574853750954783	6.3822130907553725e-06	-0.05388807839067804	1.2004660738632907e-05
10025909763	4.5898637198767815	6.382697773301838e-06	0.02347895633584344	1.2004997535687425e-05
10023845019	4.5846369256799475	6.4062525269305605e-06	0.05342611078378878	1.2048147048637002e-05
10023844131	-4.575771886696042	6.406215549260679e-06	-0.05660430713823298	1.2048147048637002e-05
